Date,Retail_Category,Sales_Amount,Profit_Margin,Inventory_Turnover,Cost_of_Goods_Sold,Quarter,Year
2025-08-07,Clothing,25580,6.972295581091053,5.102923380864463,23796.48679035691,2025Q3,2025
2025-08-07,Electronics,18382,5.280881494701372,3.1184623289696822,17411.268363643994,2025Q3,2025
2025-08-08,Food,3605,28.1738467183275,11.993634254184313,2589.3328258042934,2025Q3,2025
2025-08-08,Clothing,4706,9.775015642149196,6.479285868179811,4245.987763880459,2025Q3,2025
2025-08-08,Electronics,11568,5.961902195182491,3.8508045630207177,10878.32715406129,2025Q3,2025
2025-08-09,Food,16745,33.30404298034081,6.0580934482848905,11168.238002941931,2025Q3,2025
2025-08-09,Clothing,38334,11.583949952480609,4.681174773136968,33893.408625216085,2025Q3,2025
2025-08-09,Electronics,7614,13.112671584596383,0.8163873740648514,6615.601185548831,2025Q3,2025
2025-08-10,Food,44319,15.861221220200989,9.450275471500976,37289.46536741912,2025Q3,2025
2025-08-10,Clothing,5077,19.543261229831277,1.7329973340472162,4084.7886273614663,2025Q3,2025
2025-08-10,Electronics,42705,9.70463116314519,2.672427993239907,38560.637261778844,2025Q3,2025
2025-08-11,Food,29900,22.365450377750808,3.753838481117868,23212.730337052508,2025Q3,2025
2025-08-11,Clothing,23074,10.31090026055374,4.183422829763917,20694.86287387983,2025Q3,2025
2025-08-11,Electronics,8453,14.637889718075886,3.159335583668599,7215.659182131045,2025Q3,2025
2025-08-12,Food,39873,17.49934770386331,4.023555234083385,32895.48509003858,2025Q3,2025
2025-08-12,Clothing,12594,12.046854099633078,6.084562974356023,11076.81919469221,2025Q3,2025
2025-08-12,Electronics,21798,4.880288720812908,2.291063530297187,20734.1946646372,2025Q3,2025
2025-08-13,Food,38307,17.348068224287616,4.912172784365268,31661.47550532214,2025Q3,2025
2025-08-13,Clothing,8782,6.304365322779501,1.8170527514016486,8228.350637353504,2025Q3,2025
2025-08-13,Electronics,38562,3.3038396369484246,3.107750622720588,37287.97335919995,2025Q3,2025
2025-08-14,Food,23786,27.919942917484263,8.151702198729279,17144.962377647193,2025Q3,2025
2025-08-14,Clothing,13818,5.431315296719365,5.550871631531402,13067.500852299318,2025Q3,2025
2025-08-14,Electronics,7820,3.707421759900299,4.200514459901541,7530.079618375797,2025Q3,2025
2025-08-15,Food,15932,24.426936065794134,10.793012938885518,12040.300545997678,2025Q3,2025
2025-08-15,Clothing,27544,5.544306906430667,2.9209612191584373,26016.87610569274,2025Q3,2025
2025-08-15,Electronics,27227,8.929283257634099,1.348963774880116,24795.824047443963,2025Q3,2025
2025-08-16,Food,28976,24.785753972475263,10.653939684816956,21794.079928935567,2025Q3,2025
2025-08-16,Clothing,6011,5.050366249526746,2.608248698992396,5707.422484740947,2025Q3,2025
2025-08-16,Electronics,35812,6.976667280911743,1.8480428580635473,33313.515913359886,2025Q3,2025
2025-08-17,Food,6284,33.72926262769076,10.344705347361199,4164.453136475912,2025Q3,2025
2025-08-17,Clothing,39894,20.794977995752532,2.4906220562291894,31598.05147837448,2025Q3,2025
2025-08-17,Electronics,39718,7.601140996399247,1.6161682673471507,36698.97881905015,2025Q3,2025
2025-08-18,Food,38516,14.678804814973251,2.809930103360612,32862.3115374649,2025Q3,2025
2025-08-18,Clothing,9527,20.737590751504126,2.143392351820302,7551.329729104203,2025Q3,2025
2025-08-18,Electronics,23231,12.576004781133648,2.1396712857657842,20309.46832929484,2025Q3,2025
2025-08-19,Food,25327,32.42618470525477,11.298504139995746,17114.420199700126,2025Q3,2025
2025-08-19,Clothing,20409,7.819924719263104,2.0671501092200377,18813.031564045592,2025Q3,2025
2025-08-19,Electronics,24025,3.480887133776452,3.414584725789838,23188.716866110208,2025Q3,2025
2025-08-20,Food,42929,19.767936056365603,11.492356508298066,34442.822730362815,2025Q3,2025
2025-08-20,Clothing,22446,7.6988845569054165,6.551552317238349,20717.90837235701,2025Q3,2025
2025-08-20,Electronics,38355,16.300936691466088,4.046934361554393,32102.775731988182,2025Q3,2025
2025-08-21,Food,36223,21.448114496522447,7.908684416872893,28453.849485924675,2025Q3,2025
2025-08-21,Clothing,8993,17.89915055831695,4.454494502368911,7383.329390290557,2025Q3,2025
2025-08-21,Electronics,39207,7.71021859648642,1.769554386217639,36184.05459487557,2025Q3,2025
2025-08-22,Food,11011,32.65243624109458,3.741901907389109,7415.640245493077,2025Q3,2025
2025-08-22,Clothing,27508,16.532683488900425,5.0310880095316195,22960.189425873272,2025Q3,2025
2025-08-22,Electronics,16694,13.023292642738719,1.2822894533950162,14519.8915262212,2025Q3,2025
2025-08-23,Food,17476,30.8923146798173,9.673266290155956,12077.259086555128,2025Q3,2025
2025-08-23,Clothing,13546,13.803370307177387,6.366324432728383,11676.195458189752,2025Q3,2025
2025-08-23,Electronics,5590,10.528488983812089,1.1378054047483024,5001.457465804904,2025Q3,2025
2025-08-24,Food,9882,11.308719170240062,11.512233498212366,8764.472371596878,2025Q3,2025
2025-08-24,Clothing,2610,19.907621841804396,5.121124829076868,2090.4110699289054,2025Q3,2025
2025-08-24,Electronics,20084,3.4735588446483696,1.5386237243966188,19386.37044164082,2025Q3,2025
2025-08-25,Food,32049,34.00630813003593,4.909859861656116,21150.318307404785,2025Q3,2025
2025-08-25,Clothing,34021,19.631082085589487,4.226574704709723,27342.3095636616,2025Q3,2025
2025-08-25,Electronics,43000,16.900266038421403,2.151726491161737,35732.8856034788,2025Q3,2025
2025-08-26,Food,39437,11.263005666808368,8.825568963701217,34995.208455180786,2025Q3,2025
2025-08-26,Clothing,39500,13.236037753564272,3.8698965117114303,34271.76508734211,2025Q3,2025
2025-08-26,Electronics,21791,4.390152748339647,2.4297475894128544,20834.341814609306,2025Q3,2025
2025-08-27,Food,9314,10.387061478437884,5.092713023081528,8346.549093898295,2025Q3,2025
2025-08-27,Clothing,8366,12.06709225554742,5.424229960863661,7356.467061900903,2025Q3,2025
2025-08-27,Electronics,21873,3.506715171955795,1.6425852386144397,21105.97619043811,2025Q3,2025
2025-08-28,Food,16347,23.247765214023726,3.155379428457466,12546.687820463541,2025Q3,2025
2025-08-28,Clothing,8833,14.765284211053457,5.234713251169829,7528.782445637648,2025Q3,2025
2025-08-28,Electronics,39576,13.398304455566745,2.0366605795804626,34273.4870286649,2025Q3,2025
2025-08-29,Food,2564,17.779174119285894,7.15840133406928,2108.14197558151,2025Q3,2025
2025-08-29,Clothing,38225,11.907491541374847,2.167661759640841,33673.36135830946,2025Q3,2025
2025-08-29,Electronics,19384,10.629571277454076,3.9767849261233685,17323.563903578302,2025Q3,2025
2025-08-30,Food,11211,34.70508731817436,5.790453279530696,7320.212660759473,2025Q3,2025
2025-08-30,Clothing,23484,20.931464435857073,2.1688423317612853,18568.454891883324,2025Q3,2025
2025-08-30,Electronics,42227,3.730412096378652,1.5812359820828181,40651.75888406218,2025Q3,2025
2025-08-31,Food,34615,31.53123462957662,10.224497947553017,23700.463132972054,2025Q3,2025
2025-08-31,Clothing,8000,16.070269238564634,2.484177476800501,6714.37846091483,2025Q3,2025
2025-08-31,Electronics,42962,10.14862385087882,2.6761561390230524,38601.94822118544,2025Q3,2025
2025-09-01,Food,2800,32.78992216400685,5.9984965037831754,1881.8821794078083,2025Q3,2025
2025-09-01,Clothing,12981,12.543159575044072,5.811507271829505,11352.772455563529,2025Q3,2025
2025-09-01,Electronics,38653,8.531549161411712,1.6679858244871109,35355.30030263953,2025Q3,2025
2025-09-02,Food,27769,15.423580635183399,3.081131674076466,23486.02589341592,2025Q3,2025
2025-09-02,Clothing,21374,10.602216269905995,3.413402056224303,19107.88229447029,2025Q3,2025
2025-09-02,Electronics,9425,8.27247255685746,4.12922511622908,8645.319461516185,2025Q3,2025
2025-09-03,Food,29117,12.63104745194131,9.805029438014262,25439.217913418248,2025Q3,2025
2025-09-03,Clothing,33122,18.507389005168996,1.432076157103721,26991.982613707925,2025Q3,2025
2025-09-03,Electronics,18697,5.382402952974401,2.6928527267770357,17690.652119882376,2025Q3,2025
2025-09-04,Food,21939,27.504689020761408,10.34955692369452,15904.746275735155,2025Q3,2025
2025-09-04,Clothing,29849,6.015085382898641,6.958607914900604,28053.557164058584,2025Q3,2025
2025-09-04,Electronics,6507,15.999831920390742,3.589828394180496,5465.8909369401745,2025Q3,2025
2025-09-05,Food,12794,28.35311359142422,3.4887215859733463,9166.502647113186,2025Q3,2025
2025-09-05,Clothing,14199,9.968932936057303,5.003508350348245,12783.511212409223,2025Q3,2025
2025-09-05,Electronics,15147,9.468974496064927,3.9568339826058585,13712.734433081045,2025Q3,2025
2025-09-06,Food,40551,24.23779673361053,10.827750144520685,30722.331046553594,2025Q3,2025
2025-09-06,Clothing,41863,11.855427160782282,6.626164129168243,36899.96252768171,2025Q3,2025
2025-09-06,Electronics,39496,9.028852357247953,3.5097204106342828,35929.96447298135,2025Q3,2025
2025-09-07,Food,7950,26.15631294142976,2.8301257764734373,5870.573121156334,2025Q3,2025
2025-09-07,Clothing,16217,15.907154598862702,4.9326159083472305,13637.336738702435,2025Q3,2025
2025-09-07,Electronics,2599,9.16707867483463,3.920000627644471,2360.747625241048,2025Q3,2025
2025-09-08,Food,21297,31.653218807307905,9.552994862778284,14555.813990607636,2025Q3,2025
2025-09-08,Clothing,6021,16.540929950640145,4.4665489361993345,5025.070607671957,2025Q3,2025
2025-09-08,Electronics,38621,6.095759260652455,3.176526767640414,36266.756815943416,2025Q3,2025
2025-09-09,Food,42299,34.64935794213798,9.78661903481731,27642.668084055054,2025Q3,2025
2025-09-09,Clothing,17010,6.978848469817681,2.385841212232502,15822.897875284012,2025Q3,2025
2025-09-09,Electronics,12841,2.323480322364759,3.215964084674982,12542.641891805142,2025Q3,2025
2025-09-10,Food,23108,18.669001798001716,10.692841346784347,18793.967064517765,2025Q3,2025
2025-09-10,Clothing,20322,18.809032942199178,2.1397300149137504,16499.628325486283,2025Q3,2025
2025-09-10,Electronics,32518,7.885315589135303,2.2210779058517516,29953.853076724983,2025Q3,2025
2025-09-11,Food,42251,25.534615201845725,4.1955987062973055,31462.369731068164,2025Q3,2025
2025-09-11,Clothing,9642,8.053775048326393,5.043790055535431,8865.455009840369,2025Q3,2025
2025-09-11,Electronics,6604,3.1500040593379914,2.85984883506989,6395.973731921319,2025Q3,2025
2025-09-12,Food,14921,30.869962314498512,9.73714992207205,10314.892923053678,2025Q3,2025
2025-09-12,Clothing,42627,10.950118393281558,4.565926703495872,37959.29303249587,2025Q3,2025
2025-09-12,Electronics,39212,5.339934118378068,2.4947001795555566,37118.10503350159,2025Q3,2025
2025-09-13,Food,26075,20.421230987335058,8.413612617709182,20750.164020052383,2025Q3,2025
2025-09-13,Clothing,4581,14.548583619198375,4.640054114283418,3914.5293844045223,2025Q3,2025
2025-09-13,Electronics,3032,11.60349777699151,4.410187113042417,2680.1819474016174,2025Q3,2025
2025-09-14,Food,39256,14.367483785522461,5.591347142131077,33615.9005651553,2025Q3,2025
2025-09-14,Clothing,35706,20.392967766336067,5.814365448807094,28424.486929352042,2025Q3,2025
2025-09-14,Electronics,7889,8.121421178734721,1.8707370777558383,7248.301083209618,2025Q3,2025
2025-09-15,Food,20142,12.266552212733458,8.838825872015775,17671.271053311226,2025Q3,2025
2025-09-15,Clothing,16914,15.881536741964892,4.7242167401268444,14227.796875464059,2025Q3,2025
2025-09-15,Electronics,24331,3.0060125138318026,3.0279793329544127,23599.607095259584,2025Q3,2025
2025-09-16,Food,44223,28.48775582892662,9.944563870404448,31624.85973977378,2025Q3,2025
2025-09-16,Clothing,23027,20.999385697479283,2.517464715254288,18191.471455441446,2025Q3,2025
2025-09-16,Electronics,36264,15.111691547209949,3.569415793909295,30783.896177319784,2025Q3,2025
2025-09-17,Food,30202,20.937236021578325,4.932422620573215,23878.535976762912,2025Q3,2025
2025-09-17,Clothing,23352,5.421758610723619,3.425888796062618,22085.91092922382,2025Q3,2025
2025-09-17,Electronics,37264,4.889539326475578,0.749890231925318,35441.96206538214,2025Q3,2025
2025-09-18,Food,34971,30.91484447827377,4.863061029766231,24159.76973750288,2025Q3,2025
2025-09-18,Clothing,29932,5.892367127201509,3.6790522537427313,28168.29667148604,2025Q3,2025
2025-09-18,Electronics,10073,9.060604844799094,0.8559491818093874,9160.325273983388,2025Q3,2025
2025-09-19,Food,1805,12.548345134565213,7.18894153605532,1578.5023703210977,2025Q3,2025
2025-09-19,Clothing,8722,12.20095905694434,5.275237216677183,7657.832351053315,2025Q3,2025
2025-09-19,Electronics,34670,2.1658195575548334,3.0822357633453783,33919.11035939574,2025Q3,2025
2025-09-20,Food,42363,29.899331088807525,8.292088909053366,29696.74637084847,2025Q3,2025
2025-09-20,Clothing,26818,19.189364870424985,4.438674274706307,21671.796129049428,2025Q3,2025
2025-09-20,Electronics,35018,9.382419053209217,2.404763769486495,31732.464495947195,2025Q3,2025
2025-09-21,Food,26289,21.562356850310955,5.154703011240995,20620.472007621753,2025Q3,2025
2025-09-21,Clothing,41502,13.534214614795758,4.612185062407426,35885.03025056746,2025Q3,2025
2025-09-21,Electronics,2011,8.8138969741303,1.3299751482150932,1833.7525318502396,2025Q3,2025
2025-09-22,Food,18136,17.93430832668629,11.646175800531097,14883.433841872175,2025Q3,2025
2025-09-22,Clothing,10678,11.138693890649936,6.142842398993281,9488.6102663564,2025Q3,2025
2025-09-22,Electronics,9996,17.53560527776096,4.434013739216701,8243.140896435014,2025Q3,2025
2025-09-23,Food,31916,32.54354190101605,5.6208360162097,21529.403166871718,2025Q3,2025
2025-09-23,Clothing,9072,5.422889994248293,3.3856462538937606,8580.035419721795,2025Q3,2025
2025-09-23,Electronics,6356,8.397319349603281,0.7327735741810322,5822.266382139215,2025Q3,2025
2025-09-24,Food,44364,23.646485025494055,5.712363613129863,33873.47338328982,2025Q3,2025
2025-09-24,Clothing,33145,17.354492218006822,6.390481726875062,27392.85355434164,2025Q3,2025
2025-09-24,Electronics,23158,7.1816141849120525,3.082468206714536,21494.881787058068,2025Q3,2025
2025-09-25,Food,34306,13.747357383203953,3.3546891491791286,29589.831576118053,2025Q3,2025
2025-09-25,Clothing,8098,6.933961862171081,2.0049001278532583,7536.487768401386,2025Q3,2025
2025-09-25,Electronics,28498,2.707371902971209,1.553989413271148,27726.453155091265,2025Q3,2025
2025-09-26,Food,13385,13.68411005387278,9.095154752396192,11553.38186928913,2025Q3,2025
2025-09-26,Clothing,33339,5.140016107063322,6.302379091749252,31625.370030066162,2025Q3,2025
2025-09-26,Electronics,28277,2.8546202119927777,2.9989936719462156,27469.799042654802,2025Q3,2025
2025-09-27,Food,22029,21.008794347331307,9.217645832471618,17400.972693226387,2025Q3,2025
2025-09-27,Clothing,32881,20.379153060950106,3.9555374772266987,26180.130682028997,2025Q3,2025
2025-09-27,Electronics,3408,13.69131014980618,0.7651062890197191,2941.4001500946056,2025Q3,2025
2025-09-28,Food,19674,21.45167347682228,3.752447869133385,15453.597760169983,2025Q3,2025
2025-09-28,Clothing,32132,11.972784076920835,3.216460890401426,28284.905020403796,2025Q3,2025
2025-09-28,Electronics,28457,5.162734989988303,2.7390859844215854,26987.840503899028,2025Q3,2025
2025-09-29,Food,23195,17.05915168880143,5.308191687356346,19238.12976578251,2025Q3,2025
2025-09-29,Clothing,2487,17.0441303033262,1.5939719844923923,2063.1124793562776,2025Q3,2025
2025-09-29,Electronics,27515,13.786974013909848,1.7595390670969828,23721.514100072705,2025Q3,2025
2025-09-30,Food,38646,33.62088632551843,9.90628210415342,25652.87227064015,2025Q3,2025
2025-09-30,Clothing,24140,16.293692355858724,1.9577632238405602,20206.702665295703,2025Q3,2025
2025-09-30,Electronics,34102,17.153400751608885,2.951344364556274,28252.347275686338,2025Q3,2025
2025-10-01,Food,7885,10.330781979840456,9.002513467845539,7070.4178408895805,2025Q4,2025
2025-10-01,Clothing,39748,21.068205855912254,3.0196645012989927,31373.809536392,2025Q4,2025
2025-10-01,Electronics,35218,4.37356580670356,3.587874830246008,33677.71759419514,2025Q4,2025
2025-10-02,Food,16553,10.690795821398266,10.422912239941418,14783.352567683945,2025Q4,2025
2025-10-02,Clothing,40523,20.071589914729582,5.432681296549712,32389.389618854133,2025Q4,2025
2025-10-02,Electronics,30861,9.409888543207206,1.2146842613451856,27957.014296680823,2025Q4,2025
2025-10-03,Food,25402,28.575047963023696,11.210310874776283,18143.36631643272,2025Q4,2025
2025-10-03,Clothing,14565,7.88807347171254,3.4217809212975165,13416.10209884507,2025Q4,2025
2025-10-03,Electronics,19943,14.812534613982283,2.5246059835795602,16988.936221933513,2025Q4,2025
2025-10-04,Food,44790,33.657722480209685,3.876537263419787,29714.706101114083,2025Q4,2025
2025-10-04,Clothing,19216,15.142903891693493,5.401858586654166,16306.139588172178,2025Q4,2025
2025-10-04,Electronics,44300,17.42940429137609,2.175914065023907,36578.77389892039,2025Q4,2025
2025-10-05,Food,44598,29.9816491489992,3.7671918623859657,31226.784112529338,2025Q4,2025
2025-10-05,Clothing,30250,18.294582588043625,6.814222784017477,24715.888767116805,2025Q4,2025
2025-10-05,Electronics,11171,11.436473612449257,3.5998284809841192,9893.431532753293,2025Q4,2025
2025-10-06,Food,27693,10.436703256975067,4.3275443764934565,24802.763767045893,2025Q4,2025
2025-10-06,Clothing,1886,9.14960773237424,5.4282778434992185,1713.4383981674218,2025Q4,2025
2025-10-06,Electronics,43644,10.926412460968148,1.5901352998837246,38875.27654553506,2025Q4,2025
2025-10-07,Food,26316,33.04318551327665,11.363144211387255,17620.355300326115,2025Q4,2025
2025-10-07,Clothing,6401,6.107286524547338,3.7184678577768215,6010.072589563725,2025Q4,2025
2025-10-07,Electronics,20663,16.680395635685567,2.3554846632774313,17216.32984979829,2025Q4,2025
2025-10-08,Food,13048,27.700283271782233,10.750394500000969,9433.667038697855,2025Q4,2025
2025-10-08,Clothing,42141,12.232330302357875,5.581869010682446,36986.17368728337,2025Q4,2025
2025-10-08,Electronics,39153,13.018068638408693,1.7010727678545754,34056.03558600385,2025Q4,2025
2025-10-09,Food,24243,17.833095089419793,8.182340121020061,19919.722757471958,2025Q4,2025
